filename,corners,check_corners
G00002EDi_Flash0_G00002EDifullhd_1632723603007_2.0.7.png,1308.64 1043.1 574.87 1062.09 566.87 618.45 1296.12 606.26,1
G00002EEx_Flash0_G00002EExfullhd_1632392375608_2.0.7.png,1339.0 1101.22 479.51 1110.45 480.14 586.51 1338.59 587.43,1
G00002EF1_Flash0_G00002EF1fullhd_1632722008677_2.0.7.png,1313.06 1065.54 555.53 1057.16 558.43 604.54 1312.44 598.43,1
A0044MNP_Flash0_A0044MNPfullhd_1632995491533_2.0.7.png,444.78 372.6 198.09 366.57 202.36 218.98 447.31 223.25,1
A0044MX0_Flash0_A0044MX0fullhd_1632827609126_2.0.7.png,584.2 497.03 274.73 492.86 272.32 307.67 585.54 309.66,1
A0044MMX_Flash0_A0044MMXfullhd_1632900481302_2.0.7.png,450.98 386.49 173.43 386.29 175.42 218.24 450.71 220.38,1
A0044N0L_Flash0_A0044N0Lfullhd_1632985503060_2.0.7.png,468.76 386.81 167.25 375.39 174.54 194.56 474.08 201.44,1
G00002EF2_Flash0_G00002EF2fullhd_1632461243621_2.0.7.png,458.28 386.18 186.13 388.72 185.17 224.87 457.5 223.63,1
A0044MX6_Flash0_A0044MX6fullhd_1632912251298_2.0.7.png,444.01 404.57 190.07 406.55 188.19 252.72 442.92 250.41,1
G00002ECg_Flash0_G00002ECgfullhd_1632738117148_2.0.6.png,622.82 520.07 236.91 533.6 234.11 305.49 610.19 291.87,1
A0044N1O_Flash0_A0044N1Ofullhd_1632825297221_2.0.7.png,578.21 479.42 242.19 475.3 238.4 273.3 576.37 271.97,1
A0044MZP_Flash0_A0044MZPfullhd_1633069300050_2.0.7.png,446.18 360.06 198.64 355.42 202.92 205.92 446.67 212.41,1
A0044N21_Flash0_A0044N21fullhd_1632894480623_2.0.7.png,447.31 381.84 175.58 376.03 181.51 214.79 448.5 219.06,1
G00002EAl_Flash0_G00002EAlfullhd_1632467973102_2.0.7.png,453.05 390.61 176.42 374.48 183.84 207.66 459.39 216.71,1
A0044MJE_Flash0_A0044MJEfullhd_1632910526933_2.0.7.png,454.02 375.62 160.85 366.98 166.87 190.98 458.72 199.78,1
G00002ED4_Flash0_G00002ED4fullhd_1632394291189_2.0.7.png,472.44 432.18 189.37 441.1 185.57 269.66 465.13 261.37,1
G00002ECo_Flash0_G00002ECofullhd_1632724684196_2.0.7.png,1260.27 1074.11 570.55 1101.06 559.65 687.46 1240.02 665.12,1
G00002EA6_Flash0_G00002EA6fullhd_1632740841007_2.0.7.png,1348.23 1004.92 562.65 1022.56 568.05 566.86 1331.58 542.5,1
G00002E8f_Flash0_G00002E8ffullhd_1632742108740_2.0.7.png,1315.93 1066.04 657.56 1057.04 665.42 666.35 1313.95 671.43,1
G00002EFB_Flash0_G00002EFBfullhd_1632392242807_2.0.7.png,1283.71 1088.29 492.39 1111.47 471.29 637.28 1269.64 609.08,1
G00002EBG_Flash0_G00002EBGfullhd_1632461101362_2.0.7.png,608.39 505.94 218.14 502.88 218.3 269.78 609.38 270.77,1
A0044N2B_Flash0_A0044N2Bfullhd_1632909253326_2.0.7.png,575.24 481.81 239.64 483.55 236.36 282.46 573.92 279.08,1
A0044MLR_Flash0_A0044MLRfullhd_1633081451337_2.0.7.png,465.8 388.8 183.81 382.58 188.89 213.94 468.49 218.71,1
G00002EAi_Flash0_G00002EAifullhd_1632461486865_2.0.7.png,584.25 494.21 242.09 498.95 236.19 292.42 583.31 288.93,1
A0044MJP_Flash0_A0044MJPfullhd_1632915639379_2.0.7.png,581.48 470.34 255.88 467.89 253.63 272.58 580.22 271.05,1
A0044N2B_Flash0_A0044N2Bfullhd_1632978214763_2.0.7.png,594.92 498.49 213.43 497.37 214.62 266.87 596.81 270.06,1
A0044N1W_Flash0_A0044N1Wfullhd_1632894653971_2.0.7.png,453.26 393.72 174.1 381.55 180.28 214.26 457.95 220.8,1
A0044MYP_Flash0_A0044MYPfullhd_1632810144041_2.0.7.png,445.36 388.76 193.29 384.2 196.71 232.13 448.49 237.31,1
G00002E8d_Flash0_G00002E8dfullhd_1632395196850_2.0.7.png,1321.68 1052.44 556.51 1075.31 545.47 613.07 1308.37 595.16,1
A0044MZ7_Flash0_A0044MZ7fullhd_1632895779819_2.0.7.png,464.77 399.05 191.84 387.84 199.16 224.22 469.46 234.99,1
A0044MYR_Flash0_A0044MYRfullhd_1632896088589_2.0.7.png,473.54 387.28 182.94 381.86 185.98 207.46 475.87 211.38,1
G00002E7V_Flash0_G00002E7Vfullhd_1632742879202_2.0.7.png,1405.67 1151.29 585.31 1169.15 573.04 677.62 1388.1 658.33,1
A0044N0I_Flash0_A0044N0Ifullhd_1632814328334_2.0.7.png,421.55 362.33 220.53 363.84 220.45 242.26 419.23 238.47,1
A0044N03_Flash0_A0044N03fullhd_1632895503332_2.0.7.png,457.0 389.82 179.72 389.99 180.79 222.57 456.25 223.27,1
A0044MW4_Flash0_A0044MW4fullhd_1632996830327_2.0.7.png,609.03 490.26 216.2 487.04 216.59 250.4 611.91 253.49,1
G00002EE4_Flash0_G00002EE4fullhd_1632383679400_2.0.7.png,436.13 367.71 176.88 364.96 178.48 209.17 436.94 210.95,1
A0044MI8_Flash0_A0044MI8fullhd_1632982977276_2.0.7.png,456.98 386.22 178.39 385.74 179.94 217.97 456.29 218.89,1
A0044MYY_Flash0_A0044MYYfullhd_1632986253726_2.0.7.png,444.7 393.17 183.07 388.46 187.5 228.31 448.7 236.02,1
A0044MX2_Flash0_A0044MX2fullhd_1633070078775_2.0.7.png,446.53 379.09 184.26 374.66 188.15 217.67 446.99 221.32,1
A0044MMQ_Flash0_A0044MMQfullhd_1632895257059_2.0.7.png,551.52 481.11 251.89 486.41 250.58 304.13 551.83 301.33,1
A0044MNJ_Flash0_A0044MNJfullhd_1632894978049_2.0.7.png,580.5 494.91 242.23 498.5 239.18 295.49 581.13 292.95,1
G00002EBg_Flash0_G00002EBgfullhd_1632395316072_2.0.7.png,449.1 379.26 176.02 378.4 179.27 213.43 449.31 216.21,1
G00002EC6_Flash0_G00002EC6fullhd_1632394870347_2.0.7.png,465.32 390.77 183.94 393.94 184.13 223.82 459.28 224.26,1
A0044MZO_Flash0_A0044MZOfullhd_1632814599004_2.0.7.png,456.5 384.34 191.06 381.78 194.2 223.8 455.8 222.88,1
A0044MWJ_Flash0_A0044MWJfullhd_1632827792837_2.0.7.png,599.67 441.78 287.7 436.04 286.99 248.71 601.88 251.24,1
A0044MWA_Flash0_A0044MWAfullhd_1632896153842_2.0.7.png,576.23 494.84 223.02 498.66 221.01 285.22 575.26 282.77,1
A0044MZ5_Flash0_A0044MZ5fullhd_1632895910383_2.0.7.png,460.89 401.3 178.33 396.88 182.01 226.95 461.87 230.76,1
A0044MX0_Flash0_A0044MX0fullhd_1632810825200_2.0.7.png,451.51 384.36 178.28 382.94 181.83 219.57 450.57 221.2,1
A0044MYU_Flash0_A0044MYUfullhd_1632828411133_2.0.7.png,565.31 486.15 228.62 483.21 228.7 281.04 569.24 284.13,1
A0044MX8_Flash0_A0044MX8fullhd_1633070128206_2.0.7.png,457.94 364.16 211.64 365.69 211.86 216.53 456.44 216.52,1
A0044N15_Flash0_A0044N15fullhd_1632828301202_2.0.7.png,548.73 408.32 235.31 402.61 239.2 214.67 551.01 216.65,1
G00002E8d_Flash0_G00002E8dfullhd_1632382330506_2.0.7.png,449.65 397.59 197.79 387.98 197.49 230.55 448.76 228.78,1
G00002EB9_Flash0_G00002EB9fullhd_1632461192243_2.0.7.png,583.01 495.77 208.01 501.66 204.38 276.37 580.81 271.36,1
A0044MJW_Flash0_A0044MJWfullhd_1632997125832_2.0.7.png,445.93 359.41 194.83 356.02 193.93 206.19 450.52 209.69,1
A0044MZR_Flash0_A0044MZRfullhd_1632827998618_2.0.7.png,598.64 509.58 235.39 507.28 236.18 288.76 604.41 292.44,1
A0044MZK_Flash0_A0044MZKfullhd_1632980076275_2.0.7.png,575.38 473.7 241.4 474.18 241.12 272.58 576.71 273.75,1
A0044N03_Flash0_A0044N03fullhd_1632913491845_2.0.7.png,455.72 380.16 179.5 374.56 183.28 208.07 458.6 212.99,1
A0044N08_Flash0_A0044N08fullhd_1632979410860_2.0.7.png,586.54 497.37 227.48 503.54 223.73 287.56 582.44 283.05,1
A0044N2N_Flash0_A0044N2Nfullhd_1633067125111_2.0.7.png,457.84 376.07 192.52 374.87 193.76 215.87 457.16 214.66,1
G00002EEP_Flash0_G00002EEPfullhd_1632736007566_2.0.6.png,598.56 523.99 230.74 540.3 221.24 316.73 598.71 303.04,1
G00002EAb_Flash0_G00002EAbfullhd_1632394212927_2.0.7.png,1288.81 1077.61 428.97 1077.25 435.34 558.61 1287.89 563.62,1
A0044N1D_Flash0_A0044N1Dfullhd_1632808287148_2.0.7.png,449.51 389.81 183.33 379.47 187.78 219.16 454.27 225.54,1
G00002E9z_Flash0_G00002E9zfullhd_1632469656590_2.0.7.png,450.81 399.85 177.85 388.42 183.92 224.69 454.03 228.93,1
G00002EC4_Flash0_G00002EC4fullhd_1632395165187_2.0.7.png,450.59 374.49 192.49 369.71 196.82 215.24 452.13 218.95,1
A0044MZI_Flash0_A0044MZIfullhd_1633068856240_2.0.7.png,451.47 378.52 200.87 377.8 201.97 226.92 450.56 228.32,1
G00002EBu_Flash0_G00002EBufullhd_1632394294073_2.0.7.png,476.61 381.48 193.17 382.27 192.28 212.45 475.18 210.21,1
A0044MX1_Flash0_A0044MX1fullhd_1632895765374_2.0.7.png,592.63 501.9 242.39 499.44 242.88 288.84 595.32 291.28,1
A0044MIJ_Flash0_A0044MIJfullhd_1632983785771_2.0.7.png,551.84 461.15 229.08 462.19 226.47 267.94 551.96 267.37,1
A0044MI4_Flash0_A0044MI4fullhd_1632988080953_2.0.7.png,546.15 476.15 237.67 473.38 236.95 288.71 549.05 290.59,1
G00002EDH_Flash0_G00002EDHfullhd_1632724310303_2.0.7.png,1311.36 1086.36 545.59 1099.26 543.76 642.39 1299.73 630.23,1
G00002EDB_Flash0_G00002EDBfullhd_1632391401384_2.0.7.png,500.26 369.27 231.26 368.21 231.52 205.39 501.59 207.5,1
A0044MJN_Flash0_A0044MJNfullhd_1633071346953_2.0.7.png,450.19 376.02 174.03 372.05 177.97 203.97 452.44 210.35,1
A0044MHM_Flash0_A0044MHMfullhd_1633072139014_2.0.7.png,440.37 379.01 178.14 386.95 175.13 227.86 435.4 222.16,1
A0044N1J_Flash0_A0044N1Jfullhd_1632978518666_2.0.7.png,556.49 462.62 232.14 463.04 232.05 267.79 557.44 268.52,1
A0044MJC_Flash0_A0044MJCfullhd_1633065292727_2.0.7.png,579.0 521.68 207.73 514.03 211.58 291.21 584.12 299.22,1
A0044MKW_Flash0_A0044MKWfullhd_1632998155928_2.0.7.png,564.25 451.02 246.72 454.76 242.38 263.57 562.77 258.71,1
G00002ECu_Flash0_G00002ECufullhd_1632724549791_2.0.7.png,1263.57 1065.83 549.89 1067.69 552.25 634.95 1265.59 639.76,1
A0044N1B_Flash0_A0044N1Bfullhd_1632914023565_2.0.7.png,464.75 387.52 192.32 386.9 192.71 223.49 464.12 222.47,1
G00002EAy_Flash0_G00002EAyfullhd_1632467798603_2.0.7.png,473.21 470.76 197.83 455.82 201.45 288.18 475.0 294.68,1
G00002EDl_Flash0_G00002EDlfullhd_1632380984743_2.0.7.png,1173.02 1004.28 571.18 1008.38 574.63 644.32 1167.36 630.43,1
G00002EBd_Flash0_G00002EBdfullhd_1632466728227_2.0.7.png,456.73 369.24 200.06 356.22 205.67 202.25 461.47 208.35,1
G00002E9H_Flash0_G00002E9Hfullhd_1632395888869_2.0.7.png,470.33 392.87 186.22 389.55 190.06 220.23 470.66 218.64,1
A0044MKZ_Flash0_A0044MKZfullhd_1632898330523_2.0.7.png,587.77 491.95 249.92 490.13 248.26 288.08 587.16 287.03,1
G00002EA7_Flash0_G00002EA7fullhd_1632392658918_2.0.7.png,449.62 382.63 187.45 386.38 186.02 228.9 446.21 224.62,1
A0044MYX_Flash0_A0044MYXfullhd_1632815046099_2.0.7.png,432.54 366.43 202.87 368.43 202.24 229.97 429.98 228.13,1
A0044MY5_Flash0_A0044MY5fullhd_1632981838138_2.0.7.png,599.93 493.0 231.64 496.92 231.66 272.21 602.09 271.82,1
G00002ECe_Flash0_G00002ECefullhd_1632464038959_2.0.7.png,452.0 406.62 189.45 394.93 192.19 235.89 453.48 240.67,1
A0044MHD_Flash0_A0044MHDfullhd_1633082756978_2.0.7.png,448.9 377.45 184.01 377.2 184.1 218.44 447.66 217.12,1
A0044MHW_Flash0_A0044MHWfullhd_1632988183620_2.0.7.png,567.63 472.59 236.46 473.86 232.35 275.46 567.34 273.58,1
A0044MH1_Flash0_A0044MH1fullhd_1632999026101_2.0.7.png,469.33 371.3 203.63 369.1 203.95 209.34 469.7 208.62,1
A0044MKM_Flash0_A0044MKMfullhd_1632996758089_2.0.7.png,465.23 392.99 171.43 392.74 173.29 216.87 463.44 216.17,1
G00002E93_Flash0_G00002E93fullhd_1632741545785_2.0.7.png,1478.32 1191.47 589.71 1225.11 572.07 687.08 1450.52 662.31,1
A0044N0T_Flash0_A0044N0Tfullhd_1632828465137_2.0.7.png,592.71 447.37 263.29 441.54 257.57 244.34 595.45 248.2,1
A0044MZF_Flash0_A0044MZFfullhd_1633068831343_2.0.7.png,466.01 374.91 193.29 373.69 195.71 209.33 465.88 211.04,1
A0044MNA_Flash0_A0044MNAfullhd_1632911660959_2.0.7.png,448.52 385.25 180.14 374.77 187.73 213.43 454.61 224.05,1
A0044MMT_Flash0_A0044MMTfullhd_1633086228793_2.0.7.png,465.68 397.92 176.98 394.58 177.84 220.77 467.44 222.9,1
G00002EBw_Flash0_G00002EBwfullhd_1632379674428_2.0.7.png,470.69 391.82 187.22 391.25 184.76 220.59 466.37 212.16,1
A0044N1Q_Flash0_A0044N1Qfullhd_1632978433929_2.0.7.png,593.1 495.82 206.54 495.21 205.49 263.34 593.61 262.06,1
A0044MKK_Flash0_A0044MKKfullhd_1632899096949_2.0.7.png,461.65 399.92 171.63 396.74 175.55 219.18 463.78 226.29,1
A0044MH7_Flash0_A0044MH7fullhd_1632998944397_2.0.7.png,466.66 392.87 165.94 393.69 164.89 212.11 468.18 212.61,1
G00002EAa_Flash0_G00002EAafullhd_1632394935039_2.0.7.png,1331.16 1110.35 471.36 1121.29 469.16 605.42 1318.43 594.2,1
G00002EDu_Flash0_G00002EDufullhd_1632380834586_2.0.7.png,1259.51 1008.9 660.04 1012.18 648.03 639.26 1240.87 615.26,1
A0044MHU_Flash0_A0044MHUfullhd_1633065881773_2.0.7.png,572.65 504.45 207.73 496.99 210.34 278.17 573.57 280.43,1
G00002ECY_Flash0_G00002ECYfullhd_1632724787988_2.0.7.png,1350.53 1132.19 528.18 1131.05 532.29 634.08 1348.15 642.18,1
A0044MHJ_Flash0_A0044MHJfullhd_1632988324472_2.0.7.png,586.15 491.65 254.78 490.51 254.37 292.19 588.58 292.57,1
A0044N18_Flash0_A0044N18fullhd_1632979011859_2.0.7.png,587.01 474.31 219.81 476.53 218.69 254.58 589.33 254.44,1
A0044N2Q_Flash0_A0044N2Qfullhd_1632894036553_2.0.7.png,464.15 368.1 190.74 362.33 195.08 196.29 468.68 204.18,1
A0044MNG_Flash0_A0044MNGfullhd_1632898115729_2.0.7.png,449.18 376.27 182.12 368.87 188.92 204.49 453.65 216.01,1
G00002E8V_Flash0_G00002E8Vfullhd_1632391639892_2.0.7.png,1266.7 1054.74 548.86 1053.05 551.89 619.53 1267.3 622.94,1
A0044MI8_Flash0_A0044MI8fullhd_1633083391542_2.0.7.png,459.41 397.58 179.52 391.5 184.29 223.82 460.99 228.57,1
G00002EEu_Flash0_G00002EEufullhd_1632475836095_2.0.7.png,567.87 500.51 265.85 492.97 265.33 302.71 565.68 297.09,1
G00002EE1_Flash0_G00002EE1fullhd_1632392932411_2.0.7.png,1270.3 1100.36 485.47 1075.49 505.33 598.74 1284.24 629.82,1
A0044MH9_Flash0_A0044MH9fullhd_1633082718299_2.0.7.png,456.5 383.26 193.48 382.53 194.8 224.08 456.08 224.56,1
A0044MWY_Flash0_A0044MWYfullhd_1632913304642_2.0.7.png,580.73 496.86 232.23 492.96 229.88 284.98 581.84 286.18,1
A0044MXQ_Flash0_A0044MXQfullhd_1632894565451_2.0.7.png,582.69 471.66 234.1 471.18 232.37 262.32 583.32 262.03,1
G00002ECw_Flash0_G00002ECwfullhd_1632392269358_2.0.7.png,464.92 370.61 198.91 370.81 200.17 208.29 467.15 210.77,1
G00002ECy_Flash0_G00002ECyfullhd_1632478466945_2.0.7.png,573.41 475.96 211.18 463.6 214.17 241.82 575.31 242.49,1
G00002EDO_Flash0_G00002EDOfullhd_1632737375857_2.0.6.png,624.04 521.0 222.82 513.62 229.9 272.6 622.66 282.62,1
G00002EAB_Flash0_G00002EABfullhd_1632740739739_2.0.7.png,1331.03 1136.52 571.72 1168.56 560.03 716.38 1306.95 683.73,1
A0044MJO_Flash0_A0044MJOfullhd_1632997203805_2.0.7.png,439.78 352.24 167.42 354.12 168.57 189.17 439.6 189.89,1
A0044MNL_Flash0_A0044MNLfullhd_1632914239838_2.0.7.png,566.38 475.84 239.05 474.29 237.38 277.65 565.27 277.18,1
A0044MWN_Flash0_A0044MWNfullhd_1632996734411_2.0.7.png,592.1 493.98 225.41 498.59 223.8 276.05 591.4 274.16,1
G00002EEk_Flash0_G00002EEkfullhd_1632390174856_2.0.7.png,471.77 387.82 181.83 384.05 182.52 209.55 470.92 206.82,1
G00002ED3_Flash0_G00002ED3fullhd_1632380078440_2.0.7.png,479.33 418.16 175.53 415.9 178.71 232.07 480.03 236.38,1
A0044MKK_Flash0_A0044MKKfullhd_1632909090526_2.0.7.png,456.01 378.39 181.88 378.3 181.55 212.85 456.32 213.15,1
A0044MM9_Flash0_A0044MM9fullhd_1632997476985_2.0.7.png,553.65 475.87 237.16 482.25 234.13 289.49 553.75 284.42,1
G00002E7Q_Flash0_G00002E7Qfullhd_1632742973859_2.0.7.png,1354.58 1129.47 609.87 1169.39 590.82 721.87 1316.19 693.49,1
A0044MN0_Flash0_A0044MN0fullhd_1633070827534_2.0.7.png,459.71 376.43 181.45 371.35 186.35 200.84 464.04 209.75,1
A0044N2L_Flash0_A0044N2Lfullhd_1633067106546_2.0.7.png,459.08 390.98 190.83 378.7 199.21 218.8 464.66 227.36,1
G00002EBr_Flash0_G00002EBrfullhd_1632479711882_2.0.7.png,579.51 528.84 222.71 536.74 218.72 322.83 573.36 314.08,1
A0044N0A_Flash0_A0044N0Afullhd_1632895397309_2.0.7.png,458.4 389.29 168.57 384.05 173.58 210.95 459.48 214.68,1
A0044MXY_Flash0_A0044MXYfullhd_1632913237736_2.0.7.png,440.0 387.09 170.15 380.0 173.96 217.2 443.78 222.68,1
A0044MLN_Flash0_A0044MLNfullhd_1633080620246_2.0.7.png,581.83 507.61 198.97 502.58 196.28 273.33 581.99 275.29,1
G00002EDR_Flash0_G00002EDRfullhd_1632391009440_2.0.7.png,449.91 367.43 204.68 369.7 203.65 221.0 451.4 220.53,1
A0044MZE_Flash0_A0044MZEfullhd_1632828017112_2.0.7.png,565.71 477.93 231.65 480.58 228.36 279.08 565.79 277.11,1
G00002EBs_Flash0_G00002EBsfullhd_1632395184949_2.0.7.png,460.08 382.32 182.29 378.19 185.7 212.02 461.4 215.5,1
G00002E9N_Flash0_G00002E9Nfullhd_1632741299636_2.0.7.png,1445.28 1160.0 519.68 1184.84 516.97 645.57 1407.82 621.76,1
G00002EDl_Flash0_G00002EDlfullhd_1632723635656_2.0.7.png,1288.75 1051.98 557.27 1078.02 546.44 640.6 1268.65 616.78,1
A0044MGU_Flash0_A0044MGUfullhd_1632983803797_2.0.7.png,472.6 376.27 200.47 372.28 202.99 207.04 475.22 210.47,1
G00002EBy_Flash0_G00002EByfullhd_1632479178917_2.0.7.png,529.24 470.14 234.77 457.48 231.69 275.54 526.1 277.88,1
G00002EAb_Flash0_G00002EAbfullhd_1632725743184_2.0.7.png,1387.51 1061.39 593.95 1099.82 575.8 625.06 1357.19 588.18,1
A0044MGO_Flash0_A0044MGOfullhd_1633072326791_2.0.7.png,444.79 407.83 165.28 409.57 167.83 235.54 447.28 239.49,1
G00002ECm_Flash0_G00002ECmfullhd_1632392450178_2.0.7.png,457.32 414.68 223.98 412.19 224.92 270.87 457.36 272.22,1
A0044MJ4_Flash0_A0044MJ4fullhd_1633083169769_2.0.7.png,462.71 393.33 197.57 395.92 194.2 236.17 460.63 231.42,1
G00002E85_Flash0_G00002E85fullhd_1632390481927_2.0.7.png,1282.68 1129.13 630.24 1132.81 625.54 743.21 1274.78 735.65,1
A0044N0S_Flash0_A0044N0Sfullhd_1632979150104_2.0.7.png,595.85 493.66 242.6 493.42 241.64 281.57 596.67 281.97,1
G00002E8S_Flash0_G00002E8Sfullhd_1632727449471_2.0.7.png,1366.71 1099.89 462.59 1121.91 458.45 585.64 1341.41 565.22,1
G00002EEi_Flash0_G00002EEifullhd_1632390152754_2.0.7.png,451.7 386.02 183.05 382.38 182.87 220.24 450.35 217.52,1
G00002E8u_Flash0_G00002E8ufullhd_1632477084393_2.0.7.png,456.48 396.27 181.52 387.23 186.76 222.02 458.55 223.92,1
G00002EAf_Flash0_G00002EAffullhd_1632468066383_2.0.7.png,443.3 443.84 167.45 433.04 171.59 264.36 444.76 267.57,1
A0044MZF_Flash0_A0044MZFfullhd_1632828027552_2.0.7.png,582.44 496.72 240.94 496.86 241.05 291.44 585.65 292.05,1
G00002EFB_Flash0_G00002EFBfullhd_1632382468828_2.0.7.png,453.59 391.63 183.52 387.94 184.79 225.83 455.93 228.91,1
G00002EFA_Flash0_G00002EFAfullhd_1632378722155_2.0.7.png,1307.32 1076.78 564.94 1070.98 571.09 623.04 1309.68 630.5,1
A0044MKU_Flash0_A0044MKUfullhd_1632915191919_2.0.7.png,578.52 498.84 232.52 491.21 233.34 283.55 579.95 287.36,1
G00002ECT_Flash0_G00002ECTfullhd_1632738343712_2.0.6.png,588.55 530.16 224.78 527.27 224.98 309.65 589.48 311.08,1
A0044MJJ_Flash0_A0044MJJfullhd_1632999003254_2.0.7.png,552.12 472.14 241.43 477.42 236.41 289.3 549.19 284.0,1
A0044N0T_Flash0_A0044N0Tfullhd_1632985431067_2.0.7.png,467.1 359.48 182.99 356.41 185.5 186.04 467.99 187.22,1
A0044N20_Flash0_A0044N20fullhd_1632909449617_2.0.7.png,592.85 474.3 236.98 469.6 236.41 256.39 597.09 259.68,1
G00002EBw_Flash0_G00002EBwfullhd_1632479764473_2.0.7.png,591.82 488.39 244.44 488.76 238.72 279.08 587.57 270.36,1
G00002E7v_Flash0_G00002E7vfullhd_1632742556220_2.0.7.png,1280.0 1230.25 499.63 1237.52 510.94 774.05 1267.22 765.06,1
A0044MWF_Flash0_A0044MWFfullhd_1632823312062_2.0.7.png,464.3 387.6 180.21 389.2 175.6 220.75 466.35 218.89,1
A0044MWB_Flash0_A0044MWBfullhd_1632827857221_2.0.7.png,556.49 443.78 243.3 431.83 246.66 243.95 562.61 253.46,1
G00002EES_Flash0_G00002EESfullhd_1632379857285_2.0.7.png,1245.72 1095.03 602.02 1100.11 591.3 705.12 1229.06 679.65,1
A0044MHU_Flash0_A0044MHUfullhd_1633000477758_2.0.7.png,574.71 475.49 233.16 473.45 232.56 267.58 575.66 268.49,1
A0044N1T_Flash0_A0044N1Tfullhd_1632909528461_2.0.7.png,589.24 498.18 225.07 498.51 222.03 280.2 588.42 277.6,1
A0044MZQ_Flash0_A0044MZQfullhd_1632809059776_2.0.7.png,447.71 376.96 192.35 374.08 192.0 220.77 447.42 220.86,1
A0044MK7_Flash0_A0044MK7fullhd_1633066837019_2.0.7.png,582.02 504.27 237.88 504.36 233.45 295.81 575.85 289.12,1
A0044MK6_Flash0_A0044MK6fullhd_1632899815347_2.0.7.png,577.27 495.61 230.64 489.03 231.52 281.46 581.06 286.88,1
G00002EEr_Flash0_G00002EErfullhd_1632735475316_2.0.6.png,580.6 531.66 200.0 525.64 206.64 293.07 585.6 304.73,1
A0044N1K_Flash0_A0044N1Kfullhd_1632984683899_2.0.7.png,457.28 369.0 182.19 371.42 181.29 206.15 455.69 202.76,1
A0044N1O_Flash0_A0044N1Ofullhd_1632813450538_2.0.7.png,434.12 372.71 202.11 366.36 206.24 226.99 436.68 231.89,1
A0044MLM_Flash0_A0044MLMfullhd_1632900794317_2.0.7.png,474.04 385.53 191.77 379.16 198.12 208.48 474.12 217.68,1
A0044MNH_Flash0_A0044MNHfullhd_1632894958210_2.0.7.png,580.42 492.65 222.62 494.93 219.27 280.7 579.09 276.89,1
A0044MYH_Flash0_A0044MYHfullhd_1632981653343_2.0.7.png,570.37 480.53 236.02 478.62 237.02 276.71 573.16 280.04,1
G00002ECm_Flash0_G00002ECmfullhd_1632463967207_2.0.7.png,462.89 414.47 185.64 413.4 186.21 246.84 463.49 247.79,1
G00002EEQ_Flash0_G00002EEQfullhd_1632723015381_2.0.7.png,1265.77 1048.84 575.5 1071.39 561.87 658.08 1250.46 633.65,1
G00002ECz_Flash0_G00002ECzfullhd_1632478330815_2.0.7.png,605.42 504.96 264.88 503.45 261.87 297.11 600.7 288.05,1
G00002E9Y_Flash0_G00002E9Yfullhd_1632475884531_2.0.7.png,460.92 396.2 187.5 389.61 190.84 225.15 461.39 223.5,1
A0044MLV_Flash0_A0044MLVfullhd_1632997670909_2.0.7.png,619.89 532.53 257.11 522.45 258.61 305.04 623.65 310.79,1
G00002EB4_Flash0_G00002EB4fullhd_1632461123001_2.0.7.png,596.92 521.43 196.89 518.08 198.16 278.03 598.47 280.54,1
A0044N0U_Flash0_A0044N0Ufullhd_1632979176076_2.0.7.png,578.24 487.95 207.45 492.11 205.1 267.48 580.19 264.29,1
A0044MIP_Flash0_A0044MIPfullhd_1632981031729_2.0.7.png,445.44 383.22 174.85 382.3 174.92 219.79 445.44 219.4,1
A0044MXV_Flash0_A0044MXVfullhd_1632986775728_2.0.7.png,444.68 374.26 184.17 371.28 186.66 214.51 445.66 216.61,1
G00002E8r_Flash0_G00002E8rfullhd_1632395059216_2.0.7.png,1238.36 1065.5 569.19 1080.73 574.53 681.58 1222.28 663.06,1
G00002EDC_Flash0_G00002EDCfullhd_1632478318343_2.0.7.png,583.93 483.81 234.81 477.24 240.05 266.53 585.33 264.35,1
A0044N0G_Flash0_A0044N0Gfullhd_1632827069064_2.0.7.png,602.76 494.79 224.28 490.57 224.89 263.18 605.81 266.11,1
A0044MJR_Flash0_A0044MJRfullhd_1633083936760_2.0.7.png,466.22 373.4 181.82 374.97 179.91 203.81 464.52 199.84,1
G00002ECe_Flash0_G00002ECefullhd_1632738078492_2.0.6.png,810.62 273.83 440.35 301.8 421.05 82.41 787.14 54.08,1
A0044N2U_Flash0_A0044N2Ufullhd_1632984222893_2.0.7.png,455.77 380.87 187.54 379.64 190.12 215.4 458.17 219.62,1
A0044N1Y_Flash0_A0044N1Yfullhd_1633067298498_2.0.7.png,452.6 383.11 182.45 380.85 184.68 218.85 453.26 221.56,1
A0044MNM_Flash0_A0044MNMfullhd_1633070619059_2.0.7.png,452.53 389.04 194.55 384.47 199.35 228.61 453.64 234.84,1
G00002EEj_Flash0_G00002EEjfullhd_1632461694078_2.0.7.png,467.67 397.97 196.09 399.06 195.78 236.49 465.03 234.28,1
A0044MH7_Flash0_A0044MH7fullhd_1633001019569_2.0.7.png,587.67 489.98 236.89 482.9 242.71 271.13 595.21 280.9,1
G00002E9S_Flash0_G00002E9Sfullhd_1632393739515_2.0.7.png,475.52 371.97 185.07 372.0 186.95 195.63 478.98 198.22,1
A0044N1H_Flash0_A0044N1Hfullhd_1632826315643_2.0.7.png,581.54 495.87 256.6 497.43 252.75 302.29 579.37 298.54,1
